% Water from Wagner et 252 K
1995.99603	1.33161	0.00899
1988.28107	1.33061	0.00872
1980.56668	1.32958	0.00848
1972.85354	1.32853	0.00826
1965.14231	1.32743	0.00808
1957.42598	1.32632	0.00791
1949.713	1.32514	0.00778
1942.00022	1.32396	0.0077
1934.28461	1.32272	0.00767
1926.57068	1.3215	0.00768
1918.85544	1.32023	0.00774
1911.1433	1.31901	0.00781
1903.42769	1.31772	0.0079
1895.71303	1.31643	0.008
1888.00006	1.31508	0.00813
1880.28595	1.31372	0.00829
1872.57151	1.3123	0.00847
1864.85751	1.31086	0.00867
1857.14471	1.30936	0.00889
1849.43047	1.30782	0.00911
1841.71559	1.30615	0.00934
1834.00427	1.30442	0.0096
1826.28721	1.3025	0.00992
1818.57529	1.3005	0.01031
1810.85936	1.29829	0.01081
1803.14685	1.296	0.01143
1795.43206	1.2935	0.01219
1787.71908	1.29086	0.0131
1780.00555	1.28793	0.01421
1772.29234	1.28476	0.01564
1764.57717	1.28127	0.01751
1756.86407	1.27763	0.02
1749.14773	1.27387	0.02322
1741.43519	1.27029	0.02721
1733.72122	1.26689	0.03201
1726.00678	1.26389	0.03768
1718.29277	1.26145	0.04433
1710.58011	1.26005	0.05197
1702.86388	1.25996	0.0604
1695.15085	1.26171	0.0692
1687.43619	1.26523	0.07787
1679.72372	1.27067	0.08592
1672.00873	1.27769	0.09288
1664.29505	1.28621	0.09832
1656.58085	1.29571	0.10186
1648.86715	1.30579	0.10319
1641.15222	1.31563	0.10222
1633.43978	1.32475	0.09909
1625.72548	1.33238	0.09426
1618.0104	1.33836	0.08825
1610.29818	1.34256	0.08161
1602.58208	1.34495	0.07482
1594.86835	1.34569	0.06838
1587.15547	1.34519	0.06268
1579.44198	1.34376	0.05792
1571.72653	1.34189	0.05405
1564.01269	1.33971	0.05095
1556.29912	1.33744	0.04853
1548.58452	1.33505	0.04678
1540.87241	1.33286	0.04563
1533.15682	1.33082	0.04498
1525.44364	1.32919	0.04464
1517.72936	1.32779	0.04451
1510.01518	1.32679	0.04444
1502.30228	1.32596	0.04432
1494.58735	1.32532	0.04409
1486.87388	1.32467	0.04377
1479.15865	1.32408	0.04338
1471.44514	1.32341	0.04295
1463.73237	1.3228	0.04248
1456.01736	1.32203	0.04199
1448.30353	1.3213	0.04148
1440.59007	1.3204	0.041
1432.8762	1.31952	0.04057
1425.16122	1.3185	0.04023
1417.4465	1.31758	0.03997
1409.73336	1.31661	0.03975
1402.01919	1.31576	0.03954
1394.30538	1.31482	0.03932
1386.59138	1.31396	0.03907
1378.87671	1.31294	0.03882
1371.1628	1.31196	0.03859
1363.4492	1.31084	0.03842
1355.73551	1.30981	0.03831
1348.02137	1.30867	0.03826
1340.3083	1.30768	0.03825
1332.59419	1.30661	0.03825
1324.87884	1.30568	0.03824
1317.16557	1.30467	0.03819
1309.45241	1.30377	0.03809
1301.73756	1.3027	0.03794
1294.02433	1.30173	0.03774
1286.3093	1.30053	0.03751
1278.59579	1.29939	0.03726
1270.88218	1.29802	0.03703
1263.16694	1.29671	0.03682
1255.45338	1.29519	0.03666
1247.74003	1.2938	0.03654
1240.02554	1.29219	0.03644
1232.31171	1.29072	0.03637
1224.59726	1.28905	0.03631
1216.88402	1.28753	0.03624
1209.16937	1.28576	0.03616
