Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Alt [m]	Geopot [m]	Lon [°]   	Lat [°]   	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
316       	785.2  	-11.4 	74    	2.0     	098   	1827   	1829      	-58.999661	-62.204707	-14.6   	-11.2     	236.81	523.62 	5.7     	45.0         	259        	2548     	0.098988 
318       	784.0  	-11.4 	75    	1.9     	097   	1838   	1840      	-58.999742	-62.204703	-14.6   	-11.2     	236.52	525.13 	5.7     	45.1         	259        	2559     	0.099491 
320       	782.9  	-11.5 	75    	1.9     	095   	1849   	1852      	-58.999775	-62.204706	-14.6   	-11.2     	236.23	526.59 	5.6     	45.3         	259        	2568     	0.099995 
322       	781.7  	-11.5 	75    	1.8     	093   	1861   	1863      	-58.999793	-62.204710	-14.6   	-11.3     	235.95	528.05 	5.5     	45.4         	259        	2576     	0.100362 
324       	780.6  	-11.5 	76    	1.7     	091   	1872   	1874      	-58.999812	-62.204715	-14.6   	-11.3     	235.66	529.50 	5.5     	45.6         	259        	2585     	0.100661 
326       	779.5  	-11.6 	76    	1.6     	089   	1883   	1885      	-58.999830	-62.204720	-14.6   	-11.3     	235.37	530.95 	5.5     	45.7         	259        	2594     	0.100961 
328       	778.4  	-11.6 	76    	1.5     	086   	1894   	1896      	-58.999849	-62.204724	-14.6   	-11.4     	235.08	532.39 	5.5     	45.9         	259        	2602     	0.101260 
330       	777.2  	-11.6 	76    	1.5     	083   	1905   	1907      	-58.999867	-62.204729	-14.6   	-11.4     	234.77	533.83 	5.5     	46.0         	259        	2611     	0.101552 
332       	776.1  	-11.6 	76    	1.4     	082   	1916   	1918      	-58.999885	-62.204734	-14.6   	-11.4     	234.46	535.26 	5.5     	46.2         	259        	2620     	0.101840 
334       	775.0  	-11.6 	77    	1.3     	079   	1927   	1929      	-58.999904	-62.204738	-14.6   	-11.4     	234.14	536.68 	5.5     	46.3         	259        	2628     	0.102128 
336       	773.9  	-11.6 	76    	1.2     	076   	1938   	1940      	-58.999922	-62.204743	-14.6   	-11.4     	233.80	538.07 	5.5     	46.5         	259        	2637     	0.101765 
338       	772.8  	-11.6 	76    	1.1     	072   	1949   	1951      	-58.999941	-62.204748	-14.7   	-11.4     	233.45	539.46 	5.5     	46.6         	259        	2646     	0.101087 
340       	771.6  	-11.7 	75    	1.0     	067   	1960   	1962      	-58.999959	-62.204753	-14.8   	-11.4     	233.10	540.85 	5.5     	46.8         	259        	2655     	0.100410 
342       	770.5  	-11.7 	75    	0.9     	057   	1971   	1974      	-58.999977	-62.204757	-14.8   	-11.4     	232.75	542.24 	5.5     	46.9         	259        	2664     	0.099732 
344       	769.4  	-11.7 	74    	0.7     	043   	1982   	1985      	-58.999996	-62.204762	-15.0   	-11.5     	232.42	543.64 	5.5     	47.1         	259        	2672     	0.099064 
346       	768.3  	-11.7 	74    	0.6     	021   	1993   	1996      	-59.000014	-62.204767	-15.1   	-11.5     	232.10	545.06 	5.5     	47.2         	259        	2681     	0.098399 
348       	767.2  	-11.8 	73    	0.5     	353   	2005   	2007      	-59.000024	-62.204773	-15.2   	-11.6     	231.78	546.48 	5.5     	47.4         	259        	2690     	0.097733 
350       	766.1  	-11.8 	73    	0.4     	331   	2016   	2018      	-59.000017	-62.204782	-15.2   	-11.6     	231.48	547.91 	5.5     	47.5         	259        	2698     	0.097666 
352       	765.0  	-11.9 	73    	0.4     	333   	2027   	2029      	-59.000010	-62.204792	-15.3   	-11.7     	231.18	549.36 	5.5     	47.7         	259        	2706     	0.097643 
354       	763.9  	-11.9 	73    	0.4     	334   	2038   	2040      	-59.000004	-62.204801	-15.3   	-11.7     	230.89	550.81 	5.5     	47.8         	259        	2714     	0.097619 
356       	762.8  	-11.9 	73    	0.4     	335   	2049   	2051      	-58.999997	-62.204810	-15.4   	-11.7     	230.60	552.24 	5.5     	48.0         	259        	2722     	0.097596 
358       	761.7  	-12.0 	73    	0.5     	337   	2060   	2062      	-58.999990	-62.204820	-15.4   	-11.8     	230.30	553.69 	5.5     	48.2         	259        	2730     	0.097571 
360       	760.5  	-12.0 	73    	0.5     	338   	2071   	2073      	-58.999984	-62.204829	-15.4   	-11.8     	230.00	555.13 	5.5     	48.3         	259        	2738     	0.097546 
362       	759.4  	-12.0 	73    	0.5     	340   	2082   	2084      	-58.999977	-62.204838	-15.5   	-11.8     	229.71	556.56 	5.5     	48.5         	259        	2747     	0.097520 
364       	758.3  	-12.1 	72    	0.5     	341   	2093   	2095      	-58.999970	-62.204848	-15.6   	-11.9     	229.38	557.98 	5.5     	48.6         	259        	2755     	0.096719 
366       	757.3  	-12.1 	72    	0.5     	342   	2104   	2106      	-58.999963	-62.204857	-15.7   	-11.9     	229.05	559.39 	5.5     	48.8         	258        	2763     	0.095818 
368       	756.2  	-12.2 	71    	0.5     	343   	2115   	2118      	-58.999957	-62.204866	-15.9   	-12.0     	228.71	560.78 	5.5     	48.9         	258        	2771     	0.094917 
370       	755.1  	-12.2 	70    	0.5     	345   	2126   	2129      	-58.999950	-62.204875	-16.0   	-12.0     	228.38	562.20 	5.5     	49.1         	258        	2780     	0.094016 
372       	754.0  	-12.2 	70    	0.5     	344   	2137   	2140      	-58.999943	-62.204885	-16.1   	-12.0     	228.03	563.58 	5.5     	49.2         	258        	2788     	0.093104 
374       	752.9  	-12.2 	69    	0.5     	343   	2148   	2151      	-58.999937	-62.204894	-16.2   	-12.0     	227.67	564.95 	5.5     	49.4         	258        	2796     	0.092192 
376       	751.8  	-12.2 	68    	0.5     	341   	2159   	2162      	-58.999930	-62.204903	-16.3   	-12.0     	227.31	566.34 	5.5     	49.5         	258        	2804     	0.091279 
378       	750.7  	-12.2 	68    	0.5     	340   	2171   	2173      	-58.999923	-62.204913	-16.5   	-12.0     	226.95	567.72 	5.5     	49.7         	258        	2813     	0.090324 
380       	749.6  	-12.2 	67    	0.5     	339   	2181   	2184      	-58.999913	-62.204922	-16.6   	-12.0     	226.60	569.08 	5.5     	49.8         	258        	2821     	0.089368 
382       	748.6  	-12.2 	66    	0.5     	338   	2192   	2195      	-58.999899	-62.204931	-16.7   	-12.0     	226.24	570.44 	5.4     	50.0         	258        	2829     	0.088412 
384       	747.5  	-12.2 	65    	0.5     	337   	2203   	2206      	-58.999884	-62.204940	-16.8   	-12.0     	225.90	571.78 	5.4     	50.1         	258        	2837     	0.087458 
386       	746.4  	-12.3 	65    	0.5     	336   	2214   	2216      	-58.999870	-62.204950	-17.0   	-12.1     	225.59	573.18 	5.4     	50.3         	258        	2845     	0.086516 
388       	745.4  	-12.3 	64    	0.5     	335   	2225   	2227      	-58.999856	-62.204959	-17.2   	-12.1     	225.28	574.57 	5.4     	50.4         	258        	2853     	0.085575 
390       	744.3  	-12.4 	63    	0.5     	334   	2236   	2238      	-58.999842	-62.204968	-17.3   	-12.2     	224.97	575.98 	5.4     	50.6         	258        	2861     	0.084727 
392       	743.3  	-12.4 	63    	0.5     	333   	2247   	2249      	-58.999827	-62.204977	-17.4   	-12.3     	224.68	577.39 	5.4     	50.7         	258        	2869     	0.084181 
394       	742.2  	-12.5 	63    	0.5     	332   	2257   	2260      	-58.999813	-62.204987	-17.6   	-12.3     	224.38	578.80 	5.4     	50.9         	258        	2877     	0.083634 
396       	741.1  	-12.5 	62    	0.5     	332   	2268   	2271      	-58.999799	-62.204996	-17.7   	-12.4     	224.09	580.21 	5.4     	51.0         	258        	2885     	0.083087 
398       	740.1  	-12.6 	62    	0.6     	331   	2279   	2282      	-58.999784	-62.205005	-17.8   	-12.4     	223.81	581.63 	5.4     	51.2         	258        	2893     	0.082545 
400       	739.0  	-12.7 	61    	0.6     	331   	2290   	2292      	-58.999770	-62.205014	-18.0   	-12.5     	223.55	583.08 	5.4     	51.3         	258        	2902     	0.082009 
402       	738.0  	-12.8 	61    	0.6     	330   	2301   	2303      	-58.999756	-62.205023	-18.1   	-12.6     	223.29	584.52 	5.4     	51.4         	258        	2910     	0.081472 
404       	736.9  	-12.9 	61    	0.6     	330   	2312   	2314      	-58.999742	-62.205033	-18.2   	-12.7     	223.04	585.98 	5.4     	51.6         	258        	2918     	0.081247 
406       	735.9  	-12.9 	61    	0.6     	329   	2323   	2325      	-58.999727	-62.205042	-18.3   	-12.8     	222.81	587.44 	5.4     	51.7         	258        	2926     	0.081309 
408       	734.8  	-13.0 	61    	0.6     	329   	2333   	2336      	-58.999713	-62.205051	-18.4   	-12.9     	222.57	588.91 	5.4     	51.9         	258        	2934     	0.081372 
410       	733.8  	-13.1 	61    	0.7     	328   	2344   	2347      	-58.999699	-62.205078	-18.5   	-13.0     	222.33	590.39 	5.5     	52.0         	258        	2943     	0.081435 
412       	732.7  	-13.2 	61    	0.8     	333   	2355   	2358      	-58.999685	-62.205112	-18.6   	-13.0     	222.09	591.86 	5.5     	52.1         	257        	2952     	0.081497 
414       	731.7  	-13.3 	61    	0.8     	336   	2366   	2369      	-58.999671	-62.205147	-18.6   	-13.1     	221.85	593.33 	5.5     	52.2         	257        	2960     	0.081559 
416       	730.6  	-13.4 	61    	0.9     	339   	2377   	2380      	-58.999657	-62.205181	-18.7   	-13.2     	221.61	594.82 	5.5     	52.4         	257        	2969     	0.081621 
418       	729.6  	-13.5 	61    	1.0     	341   	2388   	2391      	-58.999643	-62.205215	-18.8   	-13.3     	221.37	596.29 	5.5     	52.5         	257        	2978     	0.081571 
420       	728.5  	-13.5 	61    	1.1     	343   	2399   	2402      	-58.999629	-62.205250	-18.9   	-13.4     	221.12	597.77 	5.5     	52.6         	257        	2987     	0.081492 
422       	727.5  	-13.6 	61    	1.2     	344   	2410   	2413      	-58.999615	-62.205284	-19.0   	-13.5     	220.88	599.23 	5.5     	52.7         	257        	2995     	0.081412 
424       	726.4  	-13.7 	61    	1.3     	346   	2421   	2423      	-58.999601	-62.205318	-19.1   	-13.6     	220.64	600.70 	5.5     	52.9         	257        	3004     	0.081333 
426       	725.4  	-13.8 	60    	1.4     	347   	2432   	2434      	-58.999587	-62.205353	-19.2   	-13.6     	220.38	602.17 	5.5     	53.0         	257        	3013     	0.081251 
428       	724.3  	-13.8 	60    	1.5     	348   	2443   	2445      	-58.999573	-62.205387	-19.2   	-13.7     	220.12	603.63 	5.5     	53.1         	257        	3022     	0.081167 
430       	723.3  	-13.9 	60    	1.6     	349   	2454   	2456      	-58.999559	-62.205422	-19.3   	-13.8     	219.87	605.10 	5.5     	53.2         	256        	3031     	0.081092 
432       	722.3  	-14.0 	60    	1.7     	349   	2465   	2467      	-58.999545	-62.205456	-19.4   	-13.8     	219.62	606.56 	5.5     	53.4         	256        	3040     	0.081127 
434       	721.2  	-14.1 	60    	1.8     	349   	2476   	2478      	-58.999531	-62.205490	-19.5   	-13.9     	219.37	608.02 	5.5     	53.5         	256        	3048     	0.081162 
436       	720.2  	-14.1 	60    	2.0     	349   	2487   	2489      	-58.999517	-62.205525	-19.5   	-14.0     	219.11	609.49 	5.5     	53.6         	256        	3057     	0.081197 
438       	719.1  	-14.2 	60    	2.1     	349   	2497   	2500      	-58.999503	-62.205559	-19.6   	-14.1     	218.86	610.96 	5.5     	53.7         	256        	3066     	0.081232 
440       	718.1  	-14.2 	60    	2.3     	349   	2508   	2511      	-58.999492	-62.205593	-19.6   	-14.1     	218.61	612.38 	5.3     	53.8         	256        	3075     	0.081261 
442       	717.2  	-14.3 	60    	2.4     	349   	2519   	2521      	-58.999483	-62.205626	-19.7   	-14.1     	218.35	613.75 	5.2     	53.9         	256        	3084     	0.081288 
444       	716.2  	-14.3 	60    	2.5     	349   	2529   	2532      	-58.999474	-62.205660	-19.7   	-14.2     	218.08	615.11 	5.2     	54.0         	256        	3093     	0.081063 
446       	715.2  	-14.4 	60    	2.7     	349   	2539   	2542      	-58.999465	-62.205693	-19.9   	-14.2     	217.79	616.48 	5.2     	54.1         	255        	3101     	0.080376 
448       	714.2  	-14.4 	59    	2.8     	349   	2550   	2552      	-58.999456	-62.205726	-20.0   	-14.3     	217.50	617.82 	5.2     	54.3         	255        	3110     	0.079689 
450       	713.2  	-14.5 	59    	3.0     	349   	2560   	2563      	-58.999448	-62.205759	-20.1   	-14.3     	217.22	619.17 	5.2     	54.4         	255        	3119     	0.079002 
452       	712.2  	-14.5 	58    	2.8     	350   	2571   	2573      	-58.999439	-62.205793	-20.3   	-14.4     	216.93	620.52 	5.2     	54.5         	255        	3128     	0.078315 
454       	711.2  	-14.6 	58    	2.6     	351   	2581   	2584      	-58.999430	-62.205826	-20.5   	-14.5     	216.69	621.90 	5.2     	54.6         	255        	3136     	0.077642 
456       	710.3  	-14.7 	57    	2.5     	351   	2592   	2594      	-58.999421	-62.205859	-20.6   	-14.6     	216.44	623.31 	5.2     	54.7         	255        	3145     	0.076968 
458       	709.3  	-14.8 	57    	2.3     	352   	2602   	2605      	-58.999412	-62.205892	-20.8   	-14.7     	216.21	624.71 	5.2     	54.8         	255        	3154     	0.076709 
460       	708.3  	-14.9 	57    	2.2     	353   	2612   	2615      	-58.999403	-62.205925	-20.9   	-14.7     	215.99	626.13 	5.2     	54.9         	255        	3163     	0.076694 
462       	707.3  	-15.0 	57    	2.0     	355   	2623   	2625      	-58.999394	-62.205959	-21.0   	-14.8     	215.78	627.54 	5.2     	55.0         	254        	3172     	0.076680 
464       	706.4  	-15.1 	57    	1.9     	356   	2633   	2636      	-58.999386	-62.205992	-21.0   	-14.9     	215.56	628.97 	5.2     	55.1         	254        	3181     	0.076665 
466       	705.4  	-15.1 	57    	1.7     	358   	2644   	2646      	-58.999377	-62.206025	-21.1   	-15.0     	215.34	630.39 	5.2     	55.2         	254        	3189     	0.076649 
468       	704.4  	-15.2 	57    	1.6     	360   	2654   	2657      	-58.999368	-62.206058	-21.2   	-15.1     	215.12	631.80 	5.2     	55.3         	254        	3198     	0.076633 
470       	703.4  	-15.3 	57    	1.4     	002   	2665   	2667      	-58.999338	-62.206088	-21.3   	-15.2     	214.89	633.22 	5.3     	55.4         	254        	3207     	0.076616 
472       	702.4  	-15.4 	57    	1.5     	357   	2675   	2678      	-58.999287	-62.206113	-21.4   	-15.3     	214.67	634.66 	5.3     	55.5         	254        	3214     	0.076588 
474       	701.5  	-15.5 	57    	1.5     	351   	2686   	2688      	-58.999236	-62.206139	-21.5   	-15.4     	214.44	636.10 	5.3     	55.6         	254        	3222     	0.076558 
476       	700.5  	-15.6 	57    	1.6     	346   	2696   	2699      	-58.999186	-62.206165	-21.6   	-15.5     	214.22	637.53 	5.3     	55.8         	254        	3230     	0.076529 
478       	699.5  	-15.7 	57    	1.6     	341   	2707   	2710      	-58.999135	-62.206190	-21.7   	-15.5     	213.99	638.97 	5.3     	55.9         	254        	3238     	0.076499 
480       	698.5  	-15.7 	56    	1.7     	337   	2718   	2720      	-58.999084	-62.206216	-21.8   	-15.6     	213.76	640.41 	5.3     	56.0         	253        	3245     	0.076468 
482       	697.5  	-15.8 	56    	1.7     	332   	2728   	2731      	-58.999033	-62.206242	-21.8   	-15.7     	213.53	641.82 	5.3     	56.2         	253        	3253     	0.076437 
484       	696.6  	-15.9 	56    	1.8     	328   	2739   	2741      	-58.998983	-62.206267	-21.9   	-15.8     	213.30	643.26 	5.3     	56.3         	253        	3261     	0.076397 
486       	695.6  	-16.0 	56    	1.8     	325   	2749   	2752      	-58.998932	-62.206293	-22.0   	-15.9     	213.06	644.69 	5.3     	56.4         	253        	3269     	0.076327 
488       	694.6  	-16.1 	56    	1.9     	321   	2760   	2763      	-58.998881	-62.206319	-22.1   	-15.9     	212.83	646.12 	5.3     	56.6         	253        	3277     	0.076257 
490       	693.6  	-16.1 	56    	1.9     	318   	2770   	2773      	-58.998830	-62.206344	-22.2   	-16.0     	212.60	647.55 	5.3     	56.7         	253        	3285     	0.076187 
492       	692.6  	-16.2 	56    	1.9     	317   	2781   	2784      	-58.998780	-62.206370	-22.3   	-16.1     	212.37	648.98 	5.3     	56.8         	253        	3293     	0.076116 
494       	691.7  	-16.3 	56    	1.9     	315   	2792   	2794      	-58.998729	-62.206395	-22.4   	-16.2     	212.14	650.42 	5.3     	56.9         	253        	3301     	0.076047 
496       	690.7  	-16.4 	56    	1.9     	313   	2802   	2805      	-58.998678	-62.206421	-22.5   	-16.3     	211.91	651.85 	5.3     	57.1         	253        	3309     	0.075977 
498       	689.7  	-16.5 	56    	1.9     	311   	2813   	2816      	-58.998627	-62.206447	-22.5   	-16.3     	211.68	653.29 	5.3     	57.2         	252        	3317     	0.075866 
500       	688.7  	-16.5 	56    	2.0     	309   	2824   	2826      	-58.998563	-62.206467	-22.7   	-16.4     	211.44	654.73 	5.4     	57.3         	252        	3324     	0.075707 
502       	687.7  	-16.6 	56    	2.0     	307   	2834   	2837      	-58.998493	-62.206485	-22.8   	-16.5     	211.20	656.20 	5.4     	57.5         	252        	3332     	0.075548 
504       	686.8  	-16.7 	55    	2.0     	306   	2845   	2848      	-58.998423	-62.206503	-22.9   	-16.6     	210.96	657.66 	5.4     	57.6         	252        	3339     	0.075389 
506       	685.8  	-16.8 	55    	2.0     	304   	2856   	2859      	-58.998352	-62.206521	-23.0   	-16.7     	210.72	659.13 	5.4     	57.7         	252        	3347     	0.075229 
508       	684.8  	-16.9 	55    	2.0     	302   	2867   	2870      	-58.998282	-62.206539	-23.0   	-16.7     	210.47	660.57 	5.4     	57.9         	252        	3355     	0.075064 
510       	683.8  	-16.9 	55    	2.0     	300   	2878   	2881      	-58.998212	-62.206557	-23.1   	-16.8     	210.21	662.01 	5.4     	58.0         	252        	3362     	0.074898 
512       	682.8  	-17.0 	55    	2.0     	300   	2889   	2891      	-58.998141	-62.206575	-23.2   	-16.9     	209.96	663.47 	5.4     	58.2         	252        	3370     	0.074749 
514       	681.8  	-17.0 	55    	2.0     	300   	2899   	2902      	-58.998071	-62.206593	-23.3   	-16.9     	209.71	664.91 	5.4     	58.3         	252        	3378     	0.074604 
516       	680.8  	-17.1 	55    	2.1     	300   	2910   	2913      	-58.998001	-62.206611	-23.4   	-17.0     	209.45	666.37 	5.4     	58.4         	252        	3386     	0.074459 
518       	679.8  	-17.2 	55    	2.1     	299   	2921   	2924      	-58.997930	-62.206629	-23.5   	-17.1     	209.20	667.81 	5.4     	58.6         	252        	3393     	0.074314 
520       	678.9  	-17.2 	54    	2.1     	299   	2932   	2935      	-58.997860	-62.206647	-23.5   	-17.1     	208.94	669.25 	5.4     	58.7         	251        	3401     	0.074168 
522       	677.9  	-17.3 	54    	2.1     	299   	2943   	2946      	-58.997789	-62.206665	-23.6   	-17.2     	208.68	670.70 	5.4     	58.8         	251        	3409     	0.074020 
524       	676.9  	-17.3 	54    	2.2     	299   	2954   	2957      	-58.997719	-62.206683	-23.7   	-17.2     	208.42	672.14 	5.4     	59.0         	251        	3417     	0.073852 
526       	675.9  	-17.4 	54    	2.2     	298   	2965   	2967      	-58.997649	-62.206701	-23.9   	-17.3     	208.14	673.56 	5.4     	59.1         	251        	3425     	0.073075 
528       	674.9  	-17.4 	53    	2.2     	298   	2975   	2978      	-58.997578	-62.206719	-24.0   	-17.3     	207.85	674.97 	5.4     	59.2         	251        	3432     	0.072297 
530       	674.0  	-17.5 	52    	2.2     	298   	2986   	2989      	-58.997514	-62.206749	-24.2   	-17.4     	207.57	676.39 	5.4     	59.4         	251        	3441     	0.071520 
532       	673.0  	-17.6 	52    	2.3     	302   	2997   	3000      	-58.997457	-62.206796	-24.3   	-17.5     	207.29	677.78 	5.4     	59.5         	251        	3449     	0.070741 
534       	672.0  	-17.6 	51    	2.4     	305   	3008   	3011      	-58.997401	-62.206842	-24.5   	-17.5     	207.01	679.20 	5.4     	59.6         	250        	3458     	0.069964 
536       	671.1  	-17.7 	51    	2.5     	309   	3018   	3021      	-58.997344	-62.206889	-24.7   	-17.6     	206.73	680.60 	5.4     	59.7         	250        	3467     	0.069186 
538       	670.1  	-17.7 	50    	2.6     	312   	3029   	3032      	-58.997287	-62.206935	-24.8   	-17.6     	206.45	682.00 	5.4     	59.8         	250        	3476     	0.068491 
540       	669.1  	-17.8 	50    	2.7     	315   	3040   	3043      	-58.997230	-62.206982	-25.0   	-17.7     	206.18	683.43 	5.4     	59.9         	250        	3484     	0.067980 
542       	668.2  	-17.8 	49    	2.8     	318   	3051   	3054      	-58.997174	-62.207028	-25.1   	-17.7     	205.92	684.85 	5.4     	60.0         	250        	3493     	0.067470 
544       	667.2  	-17.9 	49    	2.9     	320   	3061   	3064      	-58.997117	-62.207075	-25.2   	-17.8     	205.65	686.27 	5.4     	60.1         	250        	3502     	0.066959 
546       	666.3  	-18.0 	49    	3.0     	322   	3072   	3075      	-58.997060	-62.207121	-25.4   	-17.9     	205.38	687.69 	5.4     	60.2         	249        	3511     	0.066448 
548       	665.3  	-18.0 	48    	3.0     	325   	3083   	3086      	-58.997003	-62.207167	-25.5   	-17.9     	205.12	689.11 	5.4     	60.3         	249        	3520     	0.065938 
550       	664.4  	-18.1 	48    	3.2     	327   	3094   	3096      	-58.996947	-62.207214	-25.6   	-18.0     	204.86	690.54 	5.4     	60.4         	249        	3529     	0.065429 
552       	663.4  	-18.1 	48    	3.1     	328   	3104   	3107      	-58.996890	-62.207260	-25.8   	-18.1     	204.61	691.97 	5.4     	60.5         	249        	3538     	0.065014 
554       	662.4  	-18.2 	47    	3.0     	329   	3115   	3118      	-58.996833	-62.207307	-25.9   	-18.1     	204.36	693.40 	5.4     	60.6         	249        	3546     	0.064663 
556       	661.5  	-18.3 	47    	2.9     	331   	3126   	3129      	-58.996776	-62.207353	-26.0   	-18.2     	204.10	694.84 	5.4     	60.7         	248        	3555     	0.064312 
558       	660.5  	-18.3 	47    	2.9     	332   	3136   	3139      	-58.996720	-62.207400	-26.1   	-18.3     	203.85	696.27 	5.4     	60.8         	248        	3564     	0.063961 
560       	659.6  	-18.4 	47    	2.8     	334   	3147   	3150      	-58.996663	-62.207446	-26.2   	-18.3     	203.59	697.69 	5.4     	60.9         	248        	3573     	0.063611 
562       	658.6  	-18.5 	46    	2.8     	336   	3159   	3161      	-58.996603	-62.207471	-26.4   	-18.4     	203.35	699.23 	5.7     	61.0         	248        	3582     	0.063265 
564       	657.6  	-18.6 	46    	2.7     	338   	3170   	3173      	-58.996542	-62.207494	-26.5   	-18.5     	203.11	700.77 	5.7     	61.1         	248        	3591     	0.062919 
566       	656.6  	-18.7 	46    	2.6     	339   	3181   	3184      	-58.996482	-62.207516	-26.6   	-18.6     	202.87	702.32 	5.7     	61.2         	248        	3600     	0.062916 
568       	655.6  	-18.8 	46    	2.6     	341   	3193   	3196      	-58.996421	-62.207539	-26.7   	-18.7     	202.64	703.86 	5.7     	61.3         	247        	3609     	0.062963 
570       	654.6  	-18.9 	46    	2.5     	343   	3204   	3207      	-58.996361	-62.207562	-26.8   	-18.8     	202.41	705.42 	5.7     	61.4         	247        	3618     	0.063011 
572       	653.6  	-18.9 	46    	2.5     	339   	3215   	3218      	-58.996300	-62.207585	-26.9   	-18.9     	202.18	706.96 	5.7     	61.6         	247        	3627     	0.063058 
574       	652.6  	-19.0 	46    	2.5     	335   	3227   	3230      	-58.996240	-62.207608	-26.9   	-19.0     	201.95	708.53 	5.7     	61.7         	247        	3637     	0.063108 
576       	651.6  	-19.2 	46    	2.4     	330   	3238   	3241      	-58.996180	-62.207631	-27.0   	-19.1     	201.74	710.10 	5.7     	61.8         	247        	3646     	0.063160 
578       	650.6  	-19.3 	46    	2.4     	326   	3249   	3252      	-58.996119	-62.207653	-27.1   	-19.2     	201.52	711.66 	5.7     	61.9         	247        	3655     	0.063251 
580       	649.6  	-19.4 	46    	2.4     	321   	3261   	3264      	-58.996059	-62.207676	-27.2   	-19.3     	201.32	713.25 	5.7     	62.0         	247        	3664     	0.063555 
582       	648.6  	-19.5 	46    	2.4     	315   	3272   	3275      	-58.995998	-62.207699	-27.3   	-19.4     	201.11	714.82 	5.7     	62.1         	247        	3673     	0.063860 
584       	647.6  	-19.6 	47    	2.4     	310   	3283   	3286      	-58.995938	-62.207722	-27.3   	-19.5     	200.91	716.40 	5.7     	62.2         	247        	3682     	0.064164 
586       	646.6  	-19.7 	47    	2.3     	305   	3295   	3298      	-58.995877	-62.207745	-27.4   	-19.6     	200.71	717.97 	5.7     	62.3         	246        	3691     	0.064470 
588       	645.6  	-19.8 	47    	2.3     	300   	3306   	3309      	-58.995817	-62.207768	-27.4   	-19.7     	200.50	719.56 	5.7     	62.4         	246        	3701     	0.064774 
590       	644.6  	-19.9 	47    	2.3     	295   	3318   	3321      	-58.995756	-62.207790	-27.5   	-19.8     	200.29	721.14 	5.7     	62.5         	246        	3710     	0.065079 
592       	643.6  	-20.0 	48    	2.3     	294   	3329   	3332      	-58.995689	-62.207800	-27.5   	-19.9     	200.08	722.75 	5.8     	62.7         	246        	3719     	0.065402 
594       	642.6  	-20.1 	48    	2.2     	292   	3341   	3344      	-58.995619	-62.207802	-27.6   	-20.1     	199.87	724.37 	5.9     	62.8         	246        	3728     	0.065750 
596       	641.6  	-20.2 	48    	2.2     	291   	3353   	3356      	-58.995549	-62.207805	-27.6   	-20.2     	199.66	726.00 	5.9     	62.9         	246        	3737     	0.066098 
598       	640.6  	-20.3 	48    	2.2     	289   	3364   	3367      	-58.995479	-62.207808	-27.7   	-20.3     	199.44	727.62 	5.9     	63.0         	246        	3746     	0.066446 
600       	639.6  	-20.4 	48    	2.2     	288   	3376   	3379      	-58.995408	-62.207811	-27.7   	-20.4     	199.23	729.24 	5.9     	63.2         	246        	3755     	0.066794 
602       	638.6  	-20.5 	49    	2.1     	286   	3388   	3391      	-58.995338	-62.207814	-27.8   	-20.5     	199.01	730.86 	5.9     	63.3         	246        	3764     	0.067140 
604       	637.6  	-20.6 	49    	2.1     	284   	3399   	3402      	-58.995268	-62.207817	-27.8   	-20.6     	198.79	732.48 	5.9     	63.4         	246        	3773     	0.067487 
606       	636.6  	-20.7 	49    	2.1     	283   	3411   	3414      	-58.995197	-62.207820	-27.9   	-20.7     	198.57	734.10 	5.9     	63.5         	246        	3782     	0.067925 
608       	635.6  	-20.8 	50    	2.1     	281   	3423   	3426      	-58.995127	-62.207823	-27.9   	-20.8     	198.36	735.72 	5.9     	63.7         	246        	3791     	0.068400 
610       	634.5  	-20.9 	50    	2.1     	279   	3434   	3438      	-58.995057	-62.207826	-27.9   	-20.8     	198.14	737.35 	5.9     	63.8         	246        	3800     	0.068876 
612       	633.5  	-21.0 	50    	2.0     	278   	3446   	3449      	-58.994987	-62.207829	-27.9   	-20.9     	197.93	738.98 	5.9     	63.9         	245        	3809     	0.069351 
614       	632.5  	-21.1 	51    	2.0     	276   	3458   	3461      	-58.994916	-62.207832	-28.0   	-21.0     	197.72	740.61 	5.9     	64.0         	245        	3818     	0.069828 
616       	631.5  	-21.2 	51    	2.0     	274   	3470   	3473      	-58.994846	-62.207835	-28.0   	-21.2     	197.52	742.25 	5.9     	64.1         	245        	3827     	0.070309 
618       	630.5  	-21.3 	51    	1.9     	273   	3481   	3484      	-58.994776	-62.207838	-28.1   	-21.3     	197.32	743.88 	5.9     	64.3         	245        	3836     	0.070789 
620       	629.5  	-21.4 	51    	1.9     	271   	3493   	3496      	-58.994706	-62.207840	-28.1   	-21.4     	197.11	745.51 	5.9     	64.4         	245        	3846     	0.071190 
622       	628.5  	-21.6 	52    	1.9     	269   	3505   	3508      	-58.994611	-62.207848	-28.2   	-21.5     	196.91	747.14 	5.9     	64.5         	245        	3854     	0.071590 
624       	627.5  	-21.7 	52    	1.8     	267   	3516   	3520      	-58.994505	-62.207858	-28.2   	-21.6     	196.70	748.78 	5.9     	64.6         	245        	3863     	0.071992 
