% Wager from Wagner at 238K
1803.14685	1.30322	0.01208
1795.43206	1.30099	0.01287
1787.71908	1.2986	0.01383
1780.00555	1.29603	0.01502
1772.29234	1.29327	0.01652
1764.57717	1.29035	0.01842
1756.86407	1.28736	0.0208
1749.14773	1.28436	0.02372
1741.43519	1.28149	0.02717
1733.72122	1.27867	0.03112
1726.00678	1.27578	0.03584
1718.29277	1.27315	0.04186
1710.58011	1.27166	0.04932
1702.86388	1.27204	0.05762
1695.15085	1.27454	0.06583
1687.43619	1.27872	0.07332
1679.72372	1.28433	0.07982
1672.00873	1.29105	0.08513
1664.29505	1.29871	0.08899
1656.58085	1.30692	0.09121
1648.86715	1.3153	0.09165
1641.15222	1.32333	0.0903
1633.43978	1.3306	0.08731
1625.72548	1.33661	0.08309
1618.0104	1.34126	0.07809
1610.29818	1.34467	0.07259
1602.58208	1.34654	0.06675
1594.86835	1.34674	0.06107
1587.15547	1.34542	0.05643
1579.44198	1.34351	0.05331
1571.72653	1.34191	0.0513
1564.01269	1.34077	0.04961
1556.29912	1.33967	0.04798
1548.58452	1.3384	0.04656
1540.87241	1.33712	0.04552
1533.15682	1.33592	0.04478
1525.44364	1.33491	0.04424
1517.72936	1.33405	0.04382
1510.01518	1.33332	0.04344
1502.30228	1.33273	0.04305
1494.58735	1.33213	0.04261
1486.87388	1.33155	0.04216
1479.15865	1.3309	0.04172
1471.44514	1.33024	0.04133
1463.73237	1.32959	0.041
1456.01736	1.32894	0.04071
1448.30353	1.32832	0.04045
1440.59007	1.32773	0.0402
1432.8762	1.32715	0.03996
1425.16122	1.32658	0.03972
1417.4465	1.32602	0.03947
1409.73336	1.3255	0.03918
1402.01919	1.32493	0.03884
1394.30538	1.32432	0.03844
1386.59138	1.3236	0.038
1378.87671	1.32274	0.03759
1371.1628	1.32176	0.03728
1363.4492	1.32074	0.03712
1355.73551	1.31974	0.03711
1348.02137	1.31886	0.0372
1340.3083	1.31811	0.03729
1332.59419	1.31744	0.03731
1324.87884	1.31678	0.03722
1317.16557	1.31609	0.03704
1309.45241	1.31531	0.03681
1301.73756	1.31443	0.03658
1294.02433	1.31349	0.03636
1286.3093	1.31248	0.03618
1278.59579	1.31144	0.03603
1270.88218	1.31037	0.03591
1263.16694	1.30927	0.03581
1255.45338	1.30816	0.03572
1247.74003	1.30703	0.03563
1240.02554	1.30586	0.03553
1232.31171	1.30465	0.03543
1224.59726	1.30339	0.03532
1216.88402	1.30208	0.03521
1209.16937	1.30072	0.03508
1201.4552	1.29926	0.03495
1193.74193	1.29775	0.03482
1186.02718	1.29611	0.03469
1178.3143	1.2944	0.0346
1170.59969	1.29258	0.03454
1162.88535	1.29067	0.03454
1155.17194	1.2887	0.03458
1147.45746	1.28664	0.03466
1139.74401	1.28451	0.03476
1132.02976	1.28226	0.03488
1124.31557	1.27989	0.03505
1116.60231	1.27739	0.03527
1108.88841	1.27474	0.03558
1101.17363	1.27196	0.03599
1093.46023	1.26907	0.03654
1085.74568	1.2661	0.03722
1078.03229	1.26307	0.038
1070.31773	1.25998	0.03886
1062.6044	1.25682	0.03977
1054.89015	1.25355	0.0407
1047.17634	1.25011	0.04165
1039.46214	1.24648	0.04263
1031.74792	1.24258	0.04365
1024.03408	1.23838	0.04476
1016.32007	1.2338	0.04599
1008.60644	1.22883	0.04742
1000.89179	1.22338	0.04912
993.17786	1.21745	0.05119
985.4644	1.21099	0.05377
977.75031	1.20401	0.05701
970.03654	1.19656	0.06109
962.3222	1.18873	0.0662
954.60837	1.1807	0.07252
946.89438	1.17272	0.08016
939.18055	1.16503	0.08917
931.46643	1.15789	0.09953
923.75254	1.15156	0.11119
916.03865	1.14626	0.12404
908.32461	1.14221	0.13794
900.61043	1.13964	0.15267
892.89621	1.13866	0.16796
885.18214	1.13934	0.18355
